nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
9	0	0	1	0	502	519	0	1018	39	5
10	0	0	1	0	527	508	0	0	38	5
11	0	0	1	0	509	538	0	1018	38	5
12	0	0	1	0	511	529	0	0	39	5
13	0	0	1	0	501	566	0	1018	39	5
14	0	0	1	0	518	495	0	0	38	5
15	0	0	1	0	504	470	0	1018	39	5
0	0	0	1	0	521	410	0	0	38	5
1	0	0	1	0	503	346	0	1018	39	5
2	0	0	1	0	521	401	0	0	38	5
3	0	0	1	0	503	452	0	1018	38	5
4	0	0	1	0	520	498	0	0	39	5
5	0	0	1	0	505	532	0	1018	39	5
6	0	0	1	0	523	541	0	0	38	5
7	0	0	1	0	511	522	0	1018	38	5
8	0	0	1	0	513	563	0	0	39	5
9	0	0	1	0	503	537	0	1018	39	5
10	0	0	1	0	521	540	0	0	38	5
11	0	0	1	0	505	528	0	1018	39	5
12	0	0	1	0	520	532	0	0	39	5
13	0	0	1	0	512	525	0	1018	38	5
14	0	0	1	0	517	518	0	0	38	5
15	0	0	1	0	505	515	0	1018	39	5
0	0	0	1	0	517	492	0	0	39	5
1	0	0	1	0	505	526	0	1018	38	5
2	0	0	1	0	519	568	0	0	38	5
3	0	0	1	0	505	514	0	1018	39	5
4	0	0	1	0	524	539	0	0	39	5
5	0	0	1	0	510	509	0	1018	39	5
6	0	0	1	0	519	559	0	0	38	5
7	0	0	1	0	504	556	0	1018	38	5
8	0	0	1	0	524	511	0	0	39	5
9	0	0	1	0	509	508	0	1018	39	5
10	0	0	1	0	524	564	0	0	38	5
11	0	0	1	0	504	527	0	1018	39	5
12	0	0	1	0	519	541	0	0	39	5
13	0	0	1	0	510	504	0	790	39	5
14	0	0	1	0	525	542	0	0	38	5
15	0	0	1	0	503	534	0	1018	39	5
0	0	0	1	0	517	519	0	0	39	5
1	0	0	1	0	507	550	0	1018	39	5
2	0	0	1	0	519	526	0	0	38	5
3	0	0	1	0	502	506	0	1018	38	5
4	0	0	1	0	521	457	0	0	39	5
5	0	0	1	0	499	507	0	1018	39	5
6	0	0	1	0	515	544	0	0	38	5
7	0	0	1	0	507	514	0	1018	39	5
8	0	0	1	0	526	540	0	0	39	5
9	0	0	1	0	500	514	0	1018	39	5
10	0	0	1	0	521	520	0	0	38	5
11	0	0	1	0	503	515	0	1018	39	5
12	0	0	1	0	523	522	0	0	39	5
13	0	0	1	0	510	471	0	1018	39	5
14	0	0	1	0	517	501	0	0	38	5
15	0	0	1	0	512	514	0	1018	39	5
0	0	0	1	0	518	551	0	0	39	5
1	0	0	1	0	504	537	0	385	39	5
2	0	0	1	0	527	515	0	0	38	5
3	0	0	1	0	507	462	0	1018	39	5
4	0	0	1	0	508	573	0	0	39	5
5	0	0	1	0	508	501	0	1018	39	5
6	0	0	1	0	523	607	0	0	38	5
7	0	0	1	0	501	535	0	1018	38	5
8	0	0	1	0	522	468	0	0	39	5
9	0	0	1	0	506	600	0	1018	39	5
10	0	0	1	0	523	433	0	0	38	5
11	0	0	1	0	506	484	0	1018	39	5
12	0	0	1	0	517	457	0	0	39	5
13	0	0	1	0	504	469	0	1018	38	5
14	0	0	1	0	525	481	0	0	39	5
15	0	0	1	0	511	486	0	1018	38	5
0	0	0	1	0	513	553	0	0	39	5
1	0	0	1	0	510	546	0	1018	39	5
2	0	0	1	0	519	475	0	448	38	5
3	0	0	1	0	506	413	0	1018	39	5
4	0	0	1	0	519	446	0	1018	39	4
5	0	0	1	0	504	496	0	1018	38	4
6	0	0	1	0	518	505	0	998	38	4
7	0	0	1	0	502	558	0	1018	38	4
8	0	0	1	0	519	521	0	0	39	4
9	0	0	1	0	508	554	0	0	39	4
10	0	0	1	0	520	531	0	0	38	4
11	0	0	1	0	500	524	0	0	39	4
12	0	0	1	0	515	515	0	0	39	4
13	0	0	1	0	510	530	0	0	39	4
14	0	0	1	0	524	583	0	0	38	4
15	0	0	1	0	501	564	0	0	39	4
0	0	0	1	0	519	513	0	0	39	4
1	0	0	1	0	509	522	0	0	39	4
2	0	0	1	0	519	566	0	0	38	4
3	0	0	1	0	504	547	0	265	39	4
4	0	0	1	0	524	549	0	0	39	4
5	0	0	1	0	508	553	0	1018	38	4
6	0	0	1	0	519	573	0	0	38	4
7	0	0	1	0	504	528	0	659	39	4
8	0	0	1	0	524	560	0	0	39	4
9	0	0	1	0	504	563	0	1018	39	4
10	0	0	1	0	520	551	0	0	38	4
11	0	0	1	0	505	540	0	1018	39	4
12	0	0	1	0	518	535	0	0	39	4
13	0	0	1	0	511	505	0	1018	38	4
14	0	0	1	0	513	496	0	0	38	4
15	0	0	1	0	506	470	0	815	38	4
0	0	0	1	0	523	512	0	0	39	4
1	0	0	1	0	511	480	0	1018	39	4
2	0	0	1	0	522	526	0	0	38	5
3	0	0	1	0	505	490	0	1018	39	5
4	0	0	1	0	525	517	0	0	39	5
5	0	0	1	0	504	528	0	1018	38	5
6	0	0	1	0	514	544	0	0	38	5
7	0	0	1	0	509	529	0	1018	38	5
8	0	0	1	0	513	451	0	0	39	5
9	0	0	1	0	499	506	0	1018	38	5
10	0	0	1	0	521	552	0	0	38	5
11	0	0	1	0	499	589	0	1018	39	5
12	0	0	1	0	520	438	0	0	39	5
13	0	0	1	0	510	535	0	1018	39	5
14	0	0	1	0	521	518	0	0	38	5
15	0	0	1	0	508	479	0	1018	38	5
0	0	0	1	0	519	530	0	0	39	5
1	0	0	1	0	507	502	0	1018	39	5
2	0	0	1	0	515	513	0	0	38	5
3	0	0	1	0	506	519	0	1018	39	5
4	0	0	1	0	518	502	0	0	39	5
5	0	0	1	0	502	540	0	1018	39	5
6	0	0	1	0	515	454	0	0	38	5
7	0	0	1	0	505	531	0	1018	39	5
8	0	0	1	0	521	501	0	0	39	5
9	0	0	1	0	509	476	0	1018	39	5
10	0	0	1	0	524	559	0	0	38	5
11	0	0	1	0	503	496	0	1018	38	5
12	0	0	1	0	521	434	0	0	38	5
13	0	0	1	0	515	542	0	1018	39	5
14	0	0	1	0	527	506	0	0	38	5
15	0	0	1	0	505	524	0	1018	39	5
0	0	0	1	0	529	503	0	0	39	5
1	0	0	1	0	513	567	0	1018	38	5
2	0	0	1	0	514	464	0	0	38	5
3	0	0	1	0	508	526	0	1018	39	5
4	0	0	1	0	518	485	0	0	39	5
5	0	0	1	0	513	526	0	1018	39	5
6	0	0	1	0	516	474	0	0	38	5
7	0	0	1	0	504	523	0	1018	39	5
8	0	0	1	0	516	516	0	0	39	5
9	0	0	1	0	501	510	0	1018	38	5
10	0	0	1	0	518	500	0	0	38	5
11	0	0	1	0	504	536	0	1018	39	5
12	0	0	1	0	524	503	0	0	39	5
13	0	0	1	0	506	583	0	1018	38	5
14	0	0	1	0	519	627	0	0	38	5
15	0	0	1	0	510	468	0	1018	39	5
0	0	0	1	0	521	397	0	0	39	5
1	0	0	1	0	500	512	0	1018	39	5
2	0	0	1	0	516	511	0	0	38	5
3	0	0	1	0	511	508	0	1018	38	5
4	0	0	1	0	515	446	0	0	38	5
5	0	0	1	0	501	598	0	1018	39	5
6	0	0	1	0	516	434	0	0	38	5
7	0	0	1	0	512	531	0	1018	39	5
8	0	0	1	0	516	592	0	0	39	5
9	0	0	1	0	505	488	0	1018	38	4
10	0	0	1	0	522	473	0	0	38	4
11	0	0	1	0	503	526	0	1018	39	4
12	0	0	1	0	517	494	0	0	38	4
13	0	0	1	0	505	517	0	1018	39	4
14	0	0	1	0	524	603	0	0	38	4
15	0	0	1	0	510	557	0	1018	38	4
0	0	0	1	0	517	496	0	0	39	4
1	0	0	1	0	507	565	0	1018	39	4
2	0	0	1	0	518	526	0	0	38	4
3	0	0	1	0	510	520	0	1018	39	4
4	0	0	1	0	515	481	0	0	39	4
5	0	0	1	0	507	433	0	1018	38	4
6	0	0	1	0	527	545	0	0	38	4
7	0	0	1	0	505	584	0	1018	39	4
8	0	0	1	0	516	516	0	0	39	4
9	0	0	1	0	508	547	0	1018	39	4
10	0	0	1	0	521	475	0	0	38	4
11	0	0	1	0	510	488	0	1018	39	5
12	0	0	1	0	517	483	0	0	39	5
13	0	0	1	0	511	485	0	1018	39	5
14	0	0	1	0	518	456	0	0	38	5
15	0	0	1	0	508	544	0	1018	39	5
0	0	0	1	0	519	516	0	0	39	5
1	0	0	1	0	505	471	0	1018	39	5
2	0	0	1	0	521	523	0	0	38	5
3	0	0	1	0	500	545	0	1018	39	5
4	0	0	1	0	524	482	0	0	39	5
5	0	0	1	0	507	476	0	1018	38	5
6	0	0	1	0	519	474	0	0	38	5
7	0	0	1	0	507	519	0	1018	39	5
8	0	0	1	0	519	526	0	0	39	5
9	0	0	1	0	508	455	0	1018	39	5
10	0	0	1	0	519	483	0	0	38	5
11	0	0	1	0	505	519	0	1018	39	5
12	0	0	1	0	518	572	0	0	39	5
13	0	0	1	0	509	466	0	1018	38	5
14	0	0	1	0	520	542	0	0	38	5
15	0	0	1	0	509	511	0	1018	39	5
0	0	0	1	0	521	447	0	0	39	5
1	0	0	1	0	513	531	0	1018	39	5
2	0	0	1	0	524	519	0	0	38	5
3	0	0	1	0	507	518	0	1018	38	5
4	0	0	1	0	523	526	0	0	39	5
5	0	0	1	0	510	488	0	1018	39	5
6	0	0	1	0	516	495	0	0	38	5
7	0	0	1	0	511	455	0	889	39	5
8	0	0	1	0	524	543	0	0	39	5
9	0	0	1	0	508	522	0	1018	39	5
10	0	0	1	0	515	483	0	0	38	5
11	0	0	1	0	510	516	0	1018	38	5
12	0	0	1	0	519	555	0	0	39	5
13	0	0	1	0	508	501	0	1018	38	5
14	0	0	1	0	522	556	0	0	38	5
15	0	0	1	0	512	531	0	1018	39	5
0	0	0	1	0	521	464	0	0	39	5
1	0	0	1	0	508	524	0	312	39	5
2	0	0	1	0	517	474	0	0	38	5
3	0	0	1	0	512	504	0	1018	39	5
4	0	0	1	0	519	463	0	0	38	5
5	0	0	1	0	506	551	0	1018	39	5
6	0	0	1	0	519	540	0	0	38	5
7	0	0	1	0	509	584	0	1018	38	5
8	0	0	1	0	518	537	0	0	39	5
9	0	0	1	0	510	512	0	1018	39	5
10	0	0	1	0	519	426	0	12	38	5
11	0	0	1	0	507	502	0	910	38	5
12	0	0	1	0	518	491	0	0	39	5
13	0	0	1	0	513	531	0	706	39	5
14	0	0	1	0	521	493	0	0	38	5
15	0	0	1	0	509	508	0	866	39	5
0	0	0	1	0	514	522	0	58	39	5
1	0	0	1	0	514	524	0	1018	39	5
2	0	0	1	0	519	523	0	102	38	5
3	0	0	1	0	504	519	0	1018	39	5
4	0	0	1	0	513	555	0	143	39	5
5	0	0	1	0	513	510	0	667	39	5
6	0	0	1	0	523	543	0	97	38	5
7	0	0	1	0	509	510	0	641	39	5
8	0	0	1	0	523	535	0	151	39	5
9	0	0	1	0	504	544	0	1018	39	5
10	0	0	1	0	519	520	0	234	38	5
11	0	0	1	0	503	534	0	817	39	5
12	0	0	1	0	519	534	0	176	39	5
13	0	0	1	0	507	536	0	805	39	5
14	0	0	1	0	516	512	0	208	38	5
15	0	0	1	0	501	537	0	726	39	5
0	0	0	1	0	515	553	0	227	39	5
1	0	0	1	0	505	514	0	449	39	5
2	0	0	1	0	514	509	0	259	38	5
3	0	0	1	0	508	507	0	632	39	5
4	0	0	1	0	520	503	0	314	39	5
5	0	0	1	0	510	479	0	559	39	5
6	0	0	1	0	519	472	0	349	38	5
7	0	0	1	0	508	486	0	630	39	5
8	0	0	1	0	520	475	0	394	39	5
9	0	0	1	0	508	492	0	558	39	5
10	0	0	1	0	524	500	0	421	38	5
11	0	0	1	0	503	507	0	867	39	5
12	0	0	1	0	515	503	0	446	39	5
13	0	0	1	0	512	500	0	760	39	5
14	0	0	1	0	524	494	0	448	38	5
15	0	0	1	0	512	496	0	671	39	5
0	0	0	1	0	515	511	0	454	39	5
1	0	0	1	0	512	496	0	727	39	5
2	0	0	1	0	514	503	0	467	38	5
3	0	0	1	0	503	538	0	695	39	5
4	0	0	1	0	517	486	0	473	39	5
5	0	0	1	0	508	530	0	672	39	5
6	0	0	1	0	514	513	0	483	38	5
7	0	0	1	0	511	504	0	718	39	5
8	0	0	1	0	518	506	0	497	39	5
9	0	0	1	0	507	521	0	907	39	5
10	0	0	1	0	521	483	0	494	38	5
11	0	0	1	0	505	531	0	804	39	5
12	0	0	1	0	513	528	0	483	39	5
13	0	0	1	0	511	492	0	828	39	5
14	0	0	1	0	516	549	0	466	38	5
15	0	0	1	0	512	503	0	687	39	5
0	0	0	1	0	507	516	0	457	39	5
1	0	0	1	0	508	522	0	721	39	5
2	0	0	1	0	519	492	0	465	38	5
3	0	0	1	0	509	494	0	644	39	5
4	0	0	1	0	513	537	0	456	39	5
5	0	0	1	0	508	551	0	720	39	5
6	0	0	1	0	520	514	0	453	38	5
7	0	0	1	0	520	510	0	702	39	5
8	0	0	1	0	516	487	0	463	39	5
9	0	0	1	0	504	495	0	669	39	5
10	0	0	1	0	510	515	0	455	38	5
11	0	0	1	0	508	496	0	653	39	5
12	0	0	1	0	515	517	0	460	39	5
13	0	0	1	0	512	544	0	623	39	5
14	0	0	1	0	513	592	0	463	38	5
15	0	0	1	0	504	582	0	657	39	5
0	0	0	1	0	516	466	0	459	39	5
1	0	0	1	0	508	399	0	631	39	5
2	0	0	1	0	518	488	0	458	38	5
3	0	0	1	0	508	525	0	613	39	5
4	0	0	1	0	516	536	0	467	39	5
5	0	0	1	0	509	466	0	640	39	5
6	0	0	1	0	514	553	0	462	38	5
7	0	0	1	0	512	518	0	715	39	5
8	0	0	1	0	517	503	0	465	39	5
9	0	0	1	0	508	542	0	682	39	5
10	0	0	1	0	515	509	0	454	38	5
11	0	0	1	0	511	513	0	587	39	5
12	0	0	1	0	515	559	0	455	39	5
13	0	0	1	0	512	497	0	568	39	5
14	0	0	1	0	521	525	0	453	38	5
15	0	0	1	0	507	519	0	612	39	5
0	0	0	1	0	523	521	0	452	39	5
1	0	0	1	0	513	532	0	632	39	5
2	0	0	1	0	520	549	0	455	38	5
3	0	0	1	0	515	531	0	609	39	5
4	0	0	1	0	519	567	0	456	39	5
5	0	0	1	0	517	505	0	611	39	5
6	0	0	1	0	515	525	0	465	38	5
7	0	0	1	0	506	519	0	580	39	5
8	0	0	1	0	514	531	0	448	39	5
9	0	0	1	0	504	492	0	629	39	5
10	0	0	1	0	518	482	0	453	38	5
11	0	0	1	0	511	484	0	647	39	5
12	0	0	1	0	516	492	0	452	39	5
13	0	0	1	0	509	482	0	601	39	5
14	0	0	1	0	515	478	0	450	38	5
15	0	0	1	0	508	482	0	603	39	5
0	0	0	1	0	516	501	0	454	39	5
1	0	0	1	0	508	493	0	656	39	5
2	0	0	1	0	513	453	0	445	38	5
3	0	0	1	0	508	487	0	642	39	5
4	0	0	1	0	514	490	0	434	39	5
5	0	0	1	0	504	510	0	616	39	5
6	0	0	1	0	526	496	0	444	38	5
7	0	0	1	0	508	516	0	573	39	5
8	0	0	1	0	515	496	0	431	38	5
9	0	0	1	0	510	502	0	572	39	5
10	0	0	1	0	516	510	0	433	38	5
11	0	0	1	0	510	478	0	587	39	5
12	0	0	1	0	518	542	0	433	39	5
13	0	0	1	0	507	508	0	696	39	5
14	0	0	1	0	519	512	0	436	38	5
15	0	0	1	0	513	524	0	531	39	5
0	0	0	1	0	518	483	0	428	39	5
1	0	0	1	0	501	519	0	569	39	5
2	0	0	1	0	519	523	0	433	38	5
3	0	0	1	0	513	531	0	581	39	5
4	0	0	1	0	519	515	0	431	39	5
5	0	0	1	0	510	553	0	604	38	5
6	0	0	1	0	526	519	0	429	38	5
7	0	0	1	0	509	497	0	593	39	5
8	0	0	1	0	522	531	0	423	39	5
9	0	0	1	0	508	502	0	540	39	5
10	0	0	1	0	522	508	0	429	38	5
11	0	0	1	0	513	490	0	593	39	5
12	0	0	1	0	517	473	0	429	39	5
13	0	0	1	0	502	551	0	605	39	5
14	0	0	1	0	524	502	0	428	38	5
15	0	0	1	0	502	511	0	678	39	5
0	0	0	1	0	516	576	0	424	39	5
1	0	0	1	0	511	569	0	555	39	5
2	0	0	1	0	518	504	0	419	38	5
3	0	0	1	0	509	437	0	568	39	5
4	0	0	1	0	518	460	0	417	39	5
5	0	0	1	0	505	503	0	554	39	5
6	0	0	1	0	514	499	0	419	38	5
7	0	0	1	0	505	536	0	622	39	5
8	0	0	1	0	523	537	0	420	39	5
9	0	0	1	0	512	515	0	644	39	5
10	0	0	1	0	514	531	0	417	38	5
11	0	0	1	0	511	548	0	598	39	5
12	0	0	1	0	517	539	0	413	39	5
13	0	0	1	0	512	495	0	547	39	5
14	0	0	1	0	519	559	0	408	39	5
15	0	0	1	0	508	513	0	572	39	5
0	0	0	1	0	521	536	0	412	39	5
1	0	0	1	0	510	502	0	603	39	5
2	0	0	1	0	515	546	0	416	38	5
3	0	0	1	0	506	584	0	640	39	5
4	0	0	1	0	523	511	0	419	39	5
5	0	0	1	0	511	545	0	582	39	5
6	0	0	1	0	516	527	0	406	38	5
7	0	0	1	0	504	505	0	546	39	5
8	0	0	1	0	526	556	0	407	39	5
9	0	0	1	0	508	497	0	638	39	5
10	0	0	1	0	521	508	0	404	38	5
11	0	0	1	0	510	532	0	579	39	5
12	0	0	1	0	523	504	0	400	39	5
13	0	0	1	0	504	487	0	529	39	5
14	0	0	1	0	522	505	0	408	38	5
15	0	0	1	0	513	472	0	551	39	5
0	0	0	1	0	518	489	0	411	39	5
1	0	0	1	0	512	499	0	659	39	5
2	0	0	1	0	521	447	0	401	38	5
3	0	0	1	0	507	492	0	593	39	5
4	0	0	1	0	514	484	0	396	39	5
5	0	0	1	0	505	482	0	560	39	5
6	0	0	1	0	523	508	0	395	38	5
7	0	0	1	0	505	513	0	572	39	5
8	0	0	1	0	513	496	0	401	39	5
9	0	0	1	0	511	540	0	572	39	5
10	0	0	1	0	513	519	0	401	38	5
11	0	0	1	0	507	514	0	595	39	5
12	0	0	1	0	526	507	0	402	39	5
13	0	0	1	0	512	485	0	739	39	5
14	0	0	1	0	519	510	0	403	38	5
15	0	0	1	0	505	519	0	616	39	5
0	0	0	1	0	516	515	0	391	39	5
1	0	0	1	0	513	537	0	608	39	5
2	0	0	1	0	527	550	0	389	38	5
3	0	0	1	0	514	512	0	640	39	5
4	0	0	1	0	517	524	0	390	39	5
5	0	0	1	0	513	505	0	635	39	5
6	0	0	1	0	520	504	0	386	38	5
7	0	0	1	0	506	527	0	682	39	5
8	0	0	1	0	519	529	0	380	39	5
9	0	0	1	0	511	521	0	561	39	5
10	0	0	1	0	518	503	0	369	38	5
11	0	0	1	0	511	487	0	567	39	5
12	0	0	1	0	522	557	0	371	39	5
13	0	0	1	0	505	504	0	753	39	5
14	0	0	1	0	519	575	0	367	38	5
15	0	0	1	0	510	561	0	668	39	5
0	0	0	1	0	519	504	0	361	39	5
1	0	0	1	0	512	447	0	726	39	5
2	0	0	1	0	515	478	0	355	38	5
3	0	0	1	0	506	505	0	581	39	5
4	0	0	1	0	520	540	0	338	39	5
5	0	0	1	0	503	463	0	1018	39	5
6	0	0	1	0	519	538	0	343	38	5
7	0	0	1	0	509	546	0	650	39	5
8	0	0	1	0	520	512	0	297	39	5
9	0	0	1	0	508	508	0	577	39	5
10	0	0	1	0	512	541	0	290	38	5
11	0	0	1	0	511	544	0	537	39	5
12	0	0	1	0	514	524	0	292	39	5
13	0	0	1	0	509	503	0	656	39	5
14	0	0	1	0	524	532	0	309	38	5
15	0	0	1	0	516	512	0	638	39	5
0	0	0	1	0	519	531	0	300	39	5
1	0	0	1	0	507	549	0	704	39	5
2	0	0	1	0	520	555	0	304	38	5
3	0	0	1	0	503	584	0	489	39	5
4	0	0	1	0	513	535	0	296	39	5
5	0	0	1	0	505	527	0	683	39	5
6	0	0	1	0	524	542	0	311	38	5
7	0	0	1	0	502	523	0	835	39	5
8	0	0	1	0	524	514	0	299	39	5
9	0	0	1	0	507	518	0	602	38	5
10	0	0	1	0	525	491	0	284	38	5
11	0	0	1	0	510	437	0	562	39	5
12	0	0	1	0	517	491	0	299	39	5
13	0	0	1	0	507	486	0	542	39	5
14	0	0	1	0	518	494	0	310	38	5
15	0	0	1	0	510	495	0	568	39	5
0	0	0	1	0	519	500	0	317	39	5
1	0	0	1	0	509	484	0	591	39	5
2	0	0	1	0	522	476	0	327	38	5
3	0	0	1	0	507	467	0	1018	39	5
4	0	0	1	0	512	479	0	328	39	5
5	0	0	1	0	500	512	0	477	39	5
6	0	0	1	0	520	507	0	307	38	5
7	0	0	1	0	510	488	0	600	39	5
8	0	0	1	0	521	511	0	306	39	5
9	0	0	1	0	505	518	0	674	39	5
10	0	0	1	0	521	476	0	314	38	5
11	0	0	1	0	505	523	0	663	39	5
12	0	0	1	0	524	513	0	310	39	5
13	0	0	1	0	504	474	0	524	39	5
14	0	0	1	0	523	563	0	311	38	5
15	0	0	1	0	504	554	0	715	39	5
0	0	0	1	0	520	505	0	328	38	5
1	0	0	1	0	496	500	0	635	39	5
2	0	0	1	0	516	499	0	315	39	5
3	0	0	1	0	510	525	0	682	39	5
4	0	0	1	0	519	509	0	312	39	5
5	0	0	1	0	512	542	0	673	39	5
6	0	0	1	0	520	515	0	315	39	5
7	0	0	1	0	511	508	0	521	39	5
8	0	0	1	0	521	516	0	317	39	5
9	0	0	1	0	508	515	0	590	39	5
10	0	0	1	0	518	513	0	328	38	5
11	0	0	1	0	507	535	0	805	39	5
12	0	0	1	0	526	590	0	327	39	5
13	0	0	1	0	510	551	0	682	39	5
14	0	0	1	0	522	451	0	303	38	5
15	0	0	1	0	508	447	0	591	39	5
0	0	0	1	0	520	482	0	309	39	5
1	0	0	1	0	511	510	0	600	39	5
2	0	0	1	0	524	517	0	312	38	5
3	0	0	1	0	507	525	0	556	39	5
4	0	0	1	0	518	544	0	314	39	5
5	0	0	1	0	507	528	0	793	39	5
6	0	0	1	0	523	511	0	325	38	5
7	0	0	1	0	512	465	0	625	39	5
8	0	0	1	0	527	550	0	310	39	5
9	0	0	1	0	505	542	0	606	39	5
10	0	0	1	0	519	498	0	308	38	5
11	0	0	1	0	503	539	0	597	39	5
12	0	0	1	0	523	549	0	308	39	5
13	0	0	1	0	507	519	0	839	39	5
14	0	0	1	0	515	533	0	313	38	5
15	0	0	1	0	503	530	0	600	39	5
0	0	0	1	0	523	543	0	300	39	5
1	0	0	1	0	505	545	0	891	39	5
2	0	0	1	0	519	574	0	303	38	5
3	0	0	1	0	507	475	0	631	39	5
4	0	0	1	0	519	552	0	281	39	5
5	0	0	1	0	505	580	0	725	39	5
6	0	0	1	0	526	519	0	277	38	5
7	0	0	1	0	500	488	0	639	39	5
8	0	0	1	0	522	503	0	266	39	5
9	0	0	1	0	510	514	0	560	39	5
10	0	0	1	0	522	451	0	274	38	5
11	0	0	1	0	505	472	0	535	39	5
12	0	0	1	0	519	479	0	288	39	5
13	0	0	1	0	508	526	0	488	39	5
14	0	0	1	0	524	498	0	299	38	5
15	0	0	1	0	509	497	0	913	39	5
0	0	0	1	0	526	526	0	306	39	5
1	0	0	1	0	503	486	0	648	39	5
2	0	0	1	0	522	498	0	278	38	5
3	0	0	1	0	507	512	0	1018	39	5
4	0	0	1	0	523	538	0	279	39	5
5	0	0	1	0	505	530	0	527	39	5
6	0	0	1	0	524	543	0	243	38	5
7	0	0	1	0	502	529	0	488	39	5
8	0	0	1	0	529	502	0	255	39	5
9	0	0	1	0	502	533	0	847	39	5
10	0	0	1	0	524	515	0	268	38	5
11	0	0	1	0	505	487	0	603	39	5
12	0	0	1	0	523	552	0	250	39	5
13	0	0	1	0	511	535	0	608	39	5
14	0	0	1	0	527	513	0	258	38	5
15	0	0	1	0	504	541	0	938	39	5
0	0	0	1	0	522	527	0	257	39	5
1	0	0	1	0	507	515	0	1018	39	5
2	0	0	1	0	521	525	0	226	38	5
3	0	0	1	0	509	526	0	620	39	5
4	0	0	1	0	523	512	0	204	39	5
5	0	0	1	0	504	488	0	896	39	5
6	0	0	1	0	519	510	0	204	38	5
7	0	0	1	0	508	530	0	476	39	5
8	0	0	1	0	517	526	0	197	39	5
9	0	0	1	0	505	614	0	508	39	5
10	0	0	1	0	525	584	0	212	38	5
11	0	0	1	0	502	441	0	714	39	5
12	0	0	1	0	519	435	0	224	39	5
13	0	0	1	0	506	477	0	637	39	5
14	0	0	1	0	516	491	0	229	38	5
15	0	0	1	0	504	535	0	721	39	5
0	0	0	1	0	520	531	0	238	39	5
1	0	0	1	0	503	528	0	857	39	5
2	0	0	1	0	523	543	0	221	38	5
3	0	0	1	0	512	516	0	1018	39	5
4	0	0	1	0	518	498	0	201	39	5
5	0	0	1	0	508	531	0	1018	39	5
6	0	0	1	0	527	533	0	134	38	5
7	0	0	1	0	504	518	0	1018	39	5
8	0	0	1	0	518	539	0	115	39	5
9	0	0	1	0	502	523	0	1018	38	5
10	0	0	1	0	529	559	0	64	38	5
11	0	0	1	0	502	528	0	1018	39	5
12	0	0	1	0	522	508	0	32	39	5
13	0	0	1	0	504	527	0	870	39	5
14	0	0	1	0	513	582	0	0	38	5
15	0	0	1	0	509	574	0	1018	39	5
0	0	0	1	0	524	523	0	0	39	5
1	0	0	1	0	506	511	0	1018	39	5
2	0	0	1	0	527	518	0	0	38	5
3	0	0	1	0	508	510	0	747	39	5
4	0	0	1	0	520	543	0	0	39	5
5	0	0	1	0	505	452	0	1018	38	5
6	0	0	1	0	521	456	0	0	38	5
7	0	0	1	0	512	457	0	1018	39	5
8	0	0	1	0	527	444	0	0	39	5
9	0	0	1	0	504	399	0	1018	39	5
10	0	0	1	0	523	450	0	0	38	5
11	0	0	1	0	502	491	0	1018	38	5
12	0	0	1	0	514	480	0	0	39	5
13	0	0	1	0	511	447	0	1018	38	5
14	0	0	1	0	528	464	0	0	38	5
15	0	0	1	0	512	457	0	1018	39	5
0	0	0	1	0	519	434	0	0	39	5
1	0	0	1	0	508	500	0	1018	39	5
2	0	0	1	0	528	479	0	0	38	5
3	0	0	1	0	503	523	0	1018	39	5
4	0	0	1	0	513	484	0	0	39	5
5	0	0	1	0	505	475	0	1018	38	5
6	0	0	1	0	521	518	0	0	38	5
7	0	0	1	0	495	516	0	1018	39	5
8	0	0	1	0	520	553	0	0	39	5
9	0	0	1	0	505	515	0	1018	39	5
10	0	0	1	0	518	563	0	0	38	5
11	0	0	1	0	503	553	0	1018	39	5
12	0	0	1	0	516	531	0	0	38	5
13	0	0	1	0	500	547	0	1018	39	5
14	0	0	1	0	525	547	0	0	38	5
15	0	0	1	0	503	513	0	1018	39	5
0	0	0	1	0	526	522	0	0	39	5
1	0	0	1	0	502	556	0	1018	39	5
2	0	0	1	0	524	522	0	0	38	5
3	0	0	1	0	502	528	0	1018	39	5
4	0	0	1	0	527	531	0	0	39	5
5	0	0	1	0	509	511	0	1018	39	5
6	0	0	1	0	524	600	0	0	38	5
7	0	0	1	0	503	621	0	1018	39	5
8	0	0	1	0	523	513	0	0	39	5
9	0	0	1	0	498	446	0	1018	39	5
10	0	0	1	0	526	463	0	0	38	5
11	0	0	1	0	504	535	0	1018	39	5
12	0	0	1	0	519	487	0	0	39	5
13	0	0	1	0	501	550	0	1018	39	5
14	0	0	1	0	522	543	0	0	38	5
15	0	0	1	0	505	538	0	1018	38	5
0	0	0	1	0	525	496	0	0	39	5
1	0	0	1	0	506	558	0	1018	39	5
2	0	0	1	0	528	519	0	0	38	5
3	0	0	1	0	500	508	0	537	39	5
4	0	0	1	0	527	566	0	0	39	5
5	0	0	1	0	510	559	0	1018	39	5
6	0	0	1	0	524	545	0	0	38	5
7	0	0	1	0	506	521	0	1018	38	5
8	0	0	1	0	521	513	0	0	39	5
9	0	0	1	0	501	529	0	1018	39	5
10	0	0	1	0	525	484	0	0	38	5
11	0	0	1	0	502	572	0	1018	39	5
12	0	0	1	0	524	558	0	0	39	5
